id_car2,C,12;id_commune,C,10;id_ins_1,C,10;id_epci
00037-06155;00037;0000-0261;000000000
00037-06156;00037;0000-0262;000000000
00037-06157;00037;0000-0262;000000000
00037-06158;00037;0000-0262;000000000
00037-06159;00037;0000-0262;000000000
00037-06160;00037;0000-0262;000000000
00037-06161;00037;0000-0263;000000000
00037-06162;00037;0000-0263;000000000
00037-06163;00037;0000-0263;000000000
00037-06164;00037;0000-0263;000000000
00037-06165;00037;0000-0263;000000000
00037-06166;00037;0000-0264;000000000
00220-06235;00220;0000-0253;000000000
00220-06236;00220;0000-0253;000000000
00220-06237;00220;0000-0254;000000000
00220-06238;00220;0000-0254;000000000
00220-06239;00220;0000-0254;000000000
00220-06240;00220;0000-0254;000000000
00220-06241;00220;0000-0254;000000000
00220-06242;00220;0000-0255;000000000
00220-06243;00220;0000-0255;000000000
00220-06244;00220;0000-0255;000000000
00220-06245;00220;0000-0255;000000000
00220-06246;00220;0000-0255;000000000
00220-06247;00220;0000-0256;000000000
00220-06248;00220;0000-0256;000000000
00220-06249;00220;0000-0256;000000000
00220-06250;00220;0000-0256;000000000
00220-06251;00220;0000-0256;000000000
00220-06252;00220;0000-0257;000000000
00220-06253;00220;0000-0257;000000000
00220-06254;00220;0000-0257;000000000
00220-06255;00220;0000-0257;000000000
00135-06256;00135;0000-0257;000000000
00220-06257;00220;0000-0258;000000000
00220-06258;00220;0000-0258;000000000
00220-06259;00220;0000-0258;000000000
00220-06260;00220;0000-0258;000000000
00220-06261;00220;0000-0258;000000000
00220-06262;00220;0000-0259;000000000
00220-06263;00220;0000-0259;000000000
00037-06264;00037;0000-0259;000000000
00037-06265;00037;0000-0259;000000000
00037-06266;00037;0000-0259;000000000
00085-06267;00085;0000-0260;000000000
00085-06268;00085;0000-0260;000000000
00085-06269;00085;0000-0260;000000000
00085-06270;00085;0000-0260;000000000
00037-06271;00037;0000-0260;000000000
00037-06272;00037;0000-0261;000000000
00037-06273;00037;0000-0261;000000000
00037-06274;00037;0000-0261;000000000
00037-06275;00037;0000-0261;000000000
00037-06276;00037;0000-0261;000000000
00037-06277;00037;0000-0262;000000000
00037-06278;00037;0000-0262;000000000
00037-06279;00037;0000-0262;000000000
00037-06280;00037;0000-0262;000000000
00037-06281;00037;0000-0262;000000000
00037-06282;00037;0000-0263;000000000
00037-06283;00037;0000-0263;000000000
00037-06284;00037;0000-0263;000000000
00037-06285;00037;0000-0263;000000000
00037-06286;00037;0000-0263;000000000
00037-06287;00037;0000-0264;000000000
00165-06355;00165;0000-0253;000000000
00165-06356;00165;0000-0253;000000000
00220-06357;00220;0000-0253;000000000
00220-06358;00220;0000-0254;000000000
00220-06359;00220;0000-0254;000000000
00220-06360;00220;0000-0254;000000000
00220-06361;00220;0000-0254;000000000
00220-06362;00220;0000-0254;000000000
00220-06363;00220;0000-0255;000000000
00220-06364;00220;0000-0255;000000000
00165-06365;00165;0000-0255;000000000
00220-06366;00220;0000-0255;000000000
00220-06367;00220;0000-0255;000000000
00220-06368;00220;0000-0256;000000000
00220-06369;00220;0000-0256;000000000
00220-06370;00220;0000-0256;000000000
00220-06371;00220;0000-0256;000000000
00220-06372;00220;0000-0256;000000000
00135-06373;00135;0000-0257;000000000
00220-06374;00220;0000-0257;000000000
00135-06375;00135;0000-0257;000000000
00135-06376;00135;0000-0257;000000000
00135-06377;00135;0000-0257;000000000
00135-06378;00135;0000-0258;000000000
00135-06379;00135;0000-0258;000000000
00220-06380;00220;0000-0258;000000000
00220-06381;00220;0000-0258;000000000
00220-06382;00220;0000-0258;000000000
00220-06383;00220;0000-0259;000000000
00220-06384;00220;0000-0259;000000000
00085-06385;00085;0000-0259;000000000
00085-06386;00085;0000-0259;000000000
00085-06387;00085;0000-0259;000000000
00085-06388;00085;0000-0260;000000000
00085-06389;00085;0000-0260;000000000
00085-06390;00085;0000-0260;000000000
00085-06391;00085;0000-0260;000000000
00037-06392;00037;0000-0260;000000000
00037-06393;00037;0000-0261;000000000
00037-06394;00037;0000-0261;000000000
00037-06395;00037;0000-0261;000000000
00037-06396;00037;0000-0261;000000000
00037-06397;00037;0000-0261;000000000
00037-06398;00037;0000-0262;000000000
00037-06399;00037;0000-0262;000000000
00037-06400;00037;0000-0262;000000000
00037-06401;00037;0000-0262;000000000
00037-06402;00037;0000-0262;000000000
00037-06403;00037;0000-0263;000000000
00037-06404;00037;0000-0263;000000000
00037-06405;00037;0000-0263;000000000
00037-06406;00037;0000-0263;000000000
00037-06407;00037;0000-0263;000000000
00037-06408;00037;0000-0264;000000000
00165-06476;00165;0000-0253;000000000
00165-06477;00165;0000-0253;000000000
00165-06478;00165;0000-0253;000000000
00165-06479;00165;0000-0254;000000000
00220-06480;00220;0000-0254;000000000
00220-06481;00220;0000-0254;000000000
00220-06482;00220;0000-0254;000000000
00220-06483;00220;0000-0254;000000000
00220-06484;00220;0000-0255;000000000
00220-06485;00220;0000-0255;000000000
00220-06486;00220;0000-0255;000000000
00165-06487;00165;0000-0255;000000000
00220-06488;00220;0000-0255;000000000
00220-06489;00220;0000-0256;000000000
00220-06490;00220;0000-0256;000000000
00220-06491;00220;0000-0256;000000000
00135-06492;00135;0000-0256;000000000
00135-06493;00135;0000-0256;000000000
00135-06494;00135;0000-0257;000000000
00220-06495;00220;0000-0257;000000000
00220-06496;00220;0000-0257;000000000
00135-06497;00135;0000-0257;000000000
00135-06498;00135;0000-0257;000000000
00135-06499;00135;0000-0258;000000000
00135-06500;00135;0000-0258;000000000
00220-06501;00220;0000-0258;000000000
00220-06502;00220;0000-0258;000000000
00220-06503;00220;0000-0258;000000000
00220-06504;00220;0000-0259;000000000
00085-06505;00085;0000-0259;000000000
00085-06506;00085;0000-0259;000000000
00085-06507;00085;0000-0259;000000000
00085-06508;00085;0000-0259;000000000
00085-06509;00085;0000-0260;000000000
00085-06510;00085;0000-0260;000000000
00085-06511;00085;0000-0260;000000000
00085-06512;00085;0000-0260;000000000
00037-06513;00037;0000-0260;000000000
00037-06514;00037;0000-0261;000000000
00037-06515;00037;0000-0261;000000000
00037-06516;00037;0000-0261;000000000
00037-06517;00037;0000-0261;000000000
00037-06518;00037;0000-0261;000000000
00037-06519;00037;0000-0262;000000000
00037-06520;00037;0000-0262;000000000
00037-06521;00037;0000-0262;000000000
00037-06522;00037;0000-0262;000000000
00037-06523;00037;0000-0262;000000000
00037-06524;00037;0000-0263;000000000
00037-06525;00037;0000-0263;000000000
00037-06526;00037;0000-0263;000000000
00037-06527;00037;0000-0263;000000000
00037-06528;00037;0000-0263;000000000
00037-06529;00037;0000-0264;000000000
00165-06596;00165;0000-0253;000000000
00165-06597;00165;0000-0253;000000000
00165-06598;00165;0000-0253;000000000
00165-06599;00165;0000-0253;000000000
00165-06600;00165;0000-0254;000000000
00165-06601;00165;0000-0254;000000000
00220-06602;00220;0000-0254;000000000
00220-06603;00220;0000-0254;000000000
00220-06604;00220;0000-0254;000000000
00220-06605;00220;0000-0255;000000000
00220-06606;00220;0000-0255;000000000
00220-06607;00220;0000-0255;000000000
00165-06608;00165;0000-0255;000000000
00220-06609;00220;0000-0255;000000000
00220-06610;00220;0000-0256;000000000
00220-06611;00220;0000-0256;000000000
00220-06612;00220;0000-0256;000000000
00135-06613;00135;0000-0256;000000000
00135-06614;00135;0000-0256;000000000
00135-06615;00135;0000-0257;000000000
00135-06616;00135;0000-0257;000000000
00135-06617;00135;0000-0257;000000000
00135-06618;00135;0000-0257;000000000
00135-06619;00135;0000-0257;000000000
00135-06620;00135;0000-0258;000000000
00135-06621;00135;0000-0258;000000000
00135-06622;00135;0000-0258;000000000
00220-06623;00220;0000-0258;000000000
00220-06624;00220;0000-0258;000000000
00220-06625;00220;0000-0259;000000000
00085-06626;00085;0000-0259;000000000
00085-06627;00085;0000-0259;000000000
00085-06628;00085;0000-0259;000000000
00085-06629;00085;0000-0259;000000000
00085-06630;00085;0000-0260;000000000
00085-06631;00085;0000-0260;000000000
00085-06632;00085;0000-0260;000000000
00085-06633;00085;0000-0260;000000000
00037-06634;00037;0000-0260;000000000
00037-06635;00037;0000-0261;000000000
00037-06636;00037;0000-0261;000000000
00037-06637;00037;0000-0261;000000000
00037-06638;00037;0000-0261;000000000
00037-06639;00037;0000-0261;000000000
00037-06640;00037;0000-0262;000000000
00037-06641;00037;0000-0262;000000000
00037-06642;00037;0000-0262;000000000
00037-06643;00037;0000-0262;000000000
00037-06644;00037;0000-0262;000000000
00037-06645;00037;0000-0263;000000000
00037-06646;00037;0000-0263;000000000
00037-06647;00037;0000-0263;000000000
00037-06648;00037;0000-0263;000000000
00037-06649;00037;0000-0263;000000000
00037-06650;00037;0000-0264;000000000
00165-06715;00165;0000-0276;000000000
00165-06716;00165;0000-0277;000000000
00165-06717;00165;0000-0277;000000000
00165-06718;00165;0000-0277;000000000
00165-06719;00165;0000-0277;000000000
00165-06720;00165;0000-0277;000000000
00165-06721;00165;0000-0278;000000000
00165-06722;00165;0000-0278;000000000
00220-06723;00220;0000-0278;000000000
00165-06724;00165;0000-0278;000000000
00165-06725;00165;0000-0278;000000000
00165-06726;00165;0000-0279;000000000
00165-06727;00165;0000-0279;000000000
00165-06728;00165;0000-0279;000000000
00165-06729;00165;0000-0279;000000000
00220-06730;00220;0000-0279;000000000
00220-06731;00220;0000-0280;000000000
00220-06732;00220;0000-0280;000000000
00135-06733;00135;0000-0280;000000000
00135-06734;00135;0000-0280;000000000
00135-06735;00135;0000-0280;000000000
00135-06736;00135;0000-0281;000000000
00135-06737;00135;0000-0281;000000000
00135-06738;00135;0000-0281;000000000
00135-06739;00135;0000-0281;000000000
00135-06740;00135;0000-0281;000000000
00135-06741;00135;0000-0282;000000000
00135-06742;00135;0000-0282;000000000
00135-06743;00135;0000-0282;000000000
00220-06744;00220;0000-0282;000000000
00220-06745;00220;0000-0282;000000000
00085-06746;00085;0000-0283;000000000
00085-06747;00085;0000-0283;000000000
00085-06748;00085;0000-0283;000000000
00085-06749;00085;0000-0283;000000000
00085-06750;00085;0000-0283;000000000
00085-06751;00085;0000-0284;000000000
00085-06752;00085;0000-0284;000000000
00085-06753;00085;0000-0284;000000000
00085-06754;00085;0000-0284;000000000
00085-06755;00085;0000-0284;000000000
00037-06756;00037;0000-0285;000000000
00037-06757;00037;0000-0285;000000000
00037-06758;00037;0000-0285;000000000
00037-06759;00037;0000-0285;000000000
00037-06760;00037;0000-0285;000000000
00037-06761;00037;0000-0286;000000000
00037-06762;00037;0000-0286;000000000
00037-06763;00037;0000-0286;000000000
00037-06764;00037;0000-0286;000000000
00037-06765;00037;0000-0286;000000000
00037-06766;00037;0000-0287;000000000
00037-06767;00037;0000-0287;000000000
00037-06768;00037;0000-0287;000000000
00037-06769;00037;0000-0287;000000000
00037-06770;00037;0000-0287;000000000
00037-06771;00037;0000-0288;000000000
00165-06835;00165;0000-0276;000000000
00165-06836;00165;0000-0276;000000000
00165-06837;00165;0000-0277;000000000
00165-06838;00165;0000-0277;000000000
00165-06839;00165;0000-0277;000000000
00165-06840;00165;0000-0277;000000000
00165-06841;00165;0000-0277;000000000
00165-06842;00165;0000-0278;000000000
00165-06843;00165;0000-0278;000000000
00165-06844;00165;0000-0278;000000000
00165-06845;00165;0000-0278;000000000
00165-06846;00165;0000-0278;000000000
00165-06847;00165;0000-0279;000000000
00165-06848;00165;0000-0279;000000000
00165-06849;00165;0000-0279;000000000
00165-06850;00165;0000-0279;000000000
00165-06851;00165;0000-0279;000000000
00220-06852;00220;0000-0280;000000000
00165-06853;00165;0000-0280;000000000
00135-06854;00135;0000-0280;000000000
00135-06855;00135;0000-0280;000000000
00135-06856;00135;0000-0280;000000000
00135-06857;00135;0000-0281;000000000
00135-06858;00135;0000-0281;000000000
00135-06859;00135;0000-0281;000000000
00135-06860;00135;0000-0281;000000000
00135-06861;00135;0000-0281;000000000
00135-06862;00135;0000-0282;000000000
00135-06863;00135;0000-0282;000000000
00135-06864;00135;0000-0282;000000000
00135-06865;00135;0000-0282;000000000
00135-06866;00135;0000-0282;000000000
00085-06867;00085;0000-0283;000000000
00085-06868;00085;0000-0283;000000000
00085-06869;00085;0000-0283;000000000
00085-06870;00085;0000-0283;000000000
00085-06871;00085;0000-0283;000000000
00085-06872;00085;0000-0284;000000000
00085-06873;00085;0000-0284;000000000
00085-06874;00085;0000-0284;000000000
00085-06875;00085;0000-0284;000000000
00085-06876;00085;0000-0284;000000000
00037-06877;00037;0000-0285;000000000
00037-06878;00037;0000-0285;000000000
00037-06879;00037;0000-0285;000000000
00037-06880;00037;0000-0285;000000000
00037-06881;00037;0000-0285;000000000
00037-06882;00037;0000-0286;000000000
00037-06883;00037;0000-0286;000000000
00037-06884;00037;0000-0286;000000000
00037-06885;00037;0000-0286;000000000
00037-06886;00037;0000-0286;000000000
00037-06887;00037;0000-0287;000000000
00037-06888;00037;0000-0287;000000000
00037-06889;00037;0000-0287;000000000
00037-06890;00037;0000-0287;000000000
00037-06891;00037;0000-0287;000000000
00037-06892;00037;0000-0288;000000000
00165-06956;00165;0000-0276;000000000
00165-06957;00165;0000-0276;000000000
00165-06958;00165;0000-0277;000000000
00165-06959;00165;0000-0277;000000000
00165-06960;00165;0000-0277;000000000
00165-06961;00165;0000-0277;000000000
00165-06962;00165;0000-0277;000000000
00165-06963;00165;0000-0278;000000000
00165-06964;00165;0000-0278;000000000
00165-06965;00165;0000-0278;000000000
00165-06966;00165;0000-0278;000000000
00165-06967;00165;0000-0278;000000000
00165-06968;00165;0000-0279;000000000
00165-06969;00165;0000-0279;000000000
00165-06970;00165;0000-0279;000000000
00165-06971;00165;0000-0279;000000000
00165-06972;00165;0000-0279;000000000
00165-06973;00165;0000-0280;000000000
00165-06974;00165;0000-0280;000000000
00135-06975;00135;0000-0280;000000000
00135-06976;00135;0000-0280;000000000
00135-06977;00135;0000-0280;000000000
00135-06978;00135;0000-0281;000000000
00135-06979;00135;0000-0281;000000000
00135-06980;00135;0000-0281;000000000
00135-06981;00135;0000-0281;000000000
00135-06982;00135;0000-0281;000000000
00135-06983;00135;0000-0282;000000000
00135-06984;00135;0000-0282;000000000
00135-06985;00135;0000-0282;000000000
00135-06986;00135;0000-0282;000000000
00135-06987;00135;0000-0282;000000000
00085-06988;00085;0000-0283;000000000
00085-06989;00085;0000-0283;000000000
00085-06990;00085;0000-0283;000000000
00085-06991;00085;0000-0283;000000000
00085-06992;00085;0000-0283;000000000
00085-06993;00085;0000-0284;000000000
00085-06994;00085;0000-0284;000000000
00085-06995;00085;0000-0284;000000000
00085-06996;00085;0000-0284;000000000
00085-06997;00085;0000-0284;000000000
00037-06998;00037;0000-0285;000000000
00037-06999;00037;0000-0285;000000000
00037-07000;00037;0000-0285;000000000
00037-07001;00037;0000-0285;000000000
00037-07002;00037;0000-0285;000000000
00037-07003;00037;0000-0286;000000000
00037-07004;00037;0000-0286;000000000
00037-07005;00037;0000-0286;000000000
00037-07006;00037;0000-0286;000000000
00037-07007;00037;0000-0286;000000000
00037-07008;00037;0000-0287;000000000
00037-07009;00037;0000-0287;000000000
00037-07010;00037;0000-0287;000000000
00037-07011;00037;0000-0287;000000000
00037-07012;00037;0000-0287;000000000
00037-07013;00037;0000-0288;000000000
00165-07077;00165;0000-0276;000000000
00165-07078;00165;0000-0276;000000000
00165-07079;00165;0000-0277;000000000
00165-07080;00165;0000-0277;000000000
00165-07081;00165;0000-0277;000000000
00165-07082;00165;0000-0277;000000000
00165-07083;00165;0000-0277;000000000
00165-07084;00165;0000-0278;000000000
00165-07085;00165;0000-0278;000000000
00165-07086;00165;0000-0278;000000000
00165-07087;00165;0000-0278;000000000
00165-07088;00165;0000-0278;000000000
00165-07089;00165;0000-0279;000000000
00165-07090;00165;0000-0279;000000000
00165-07091;00165;0000-0279;000000000
00165-07092;00165;0000-0279;000000000
00165-07093;00165;0000-0279;000000000
00165-07094;00165;0000-0280;000000000
00135-07095;00135;0000-0280;000000000
00135-07096;00135;0000-0280;000000000
00135-07097;00135;0000-0280;000000000
00135-07098;00135;0000-0280;000000000
00135-07099;00135;0000-0281;000000000
00135-07100;00135;0000-0281;000000000
00135-07101;00135;0000-0281;000000000
00135-07102;00135;0000-0281;000000000
00135-07103;00135;0000-0281;000000000
00135-07104;00135;0000-0282;000000000
00135-07105;00135;0000-0282;000000000
00135-07106;00135;0000-0282;000000000
00135-07107;00135;0000-0282;000000000
00135-07108;00135;0000-0282;000000000
00085-07109;00085;0000-0283;000000000
00085-07110;00085;0000-0283;000000000
00085-07111;00085;0000-0283;000000000
00085-07112;00085;0000-0283;000000000
00085-07113;00085;0000-0283;000000000
00085-07114;00085;0000-0284;000000000
00085-07115;00085;0000-0284;000000000
00085-07116;00085;0000-0284;000000000
00085-07117;00085;0000-0284;000000000
00085-07118;00085;0000-0284;000000000
00085-07119;00085;0000-0285;000000000
00037-07120;00037;0000-0285;000000000
00037-07121;00037;0000-0285;000000000
00037-07122;00037;0000-0285;000000000
00037-07123;00037;0000-0285;000000000
00037-07124;00037;0000-0286;000000000
00037-07125;00037;0000-0286;000000000
00037-07126;00037;0000-0286;000000000
00037-07127;00037;0000-0286;000000000
00037-07128;00037;0000-0286;000000000
00037-07129;00037;0000-0287;000000000
00037-07130;00037;0000-0287;000000000
00037-07131;00037;0000-0287;000000000
00037-07132;00037;0000-0287;000000000
00037-07133;00037;0000-0287;000000000
00165-07199;00165;0000-0276;000000000
00165-07200;00165;0000-0277;000000000
00165-07201;00165;0000-0277;000000000
00165-07202;00165;0000-0277;000000000
00165-07203;00165;0000-0277;000000000
00165-07204;00165;0000-0277;000000000
00165-07205;00165;0000-0278;000000000
00165-07206;00165;0000-0278;000000000
00165-07207;00165;0000-0278;000000000
00165-07208;00165;0000-0278;000000000
00165-07209;00165;0000-0278;000000000
00165-07210;00165;0000-0279;000000000
00165-07211;00165;0000-0279;000000000
00165-07212;00165;0000-0279;000000000
00165-07213;00165;0000-0279;000000000
00165-07214;00165;0000-0279;000000000
00165-07215;00165;0000-0280;000000000
00135-07216;00135;0000-0280;000000000
00135-07217;00135;0000-0280;000000000
00135-07218;00135;0000-0280;000000000
00135-07219;00135;0000-0280;000000000
00135-07220;00135;0000-0281;000000000
00135-07221;00135;0000-0281;000000000
00135-07222;00135;0000-0281;000000000
00135-07223;00135;0000-0281;000000000
00135-07224;00135;0000-0281;000000000
00135-07225;00135;0000-0282;000000000
00135-07226;00135;0000-0282;000000000
00135-07227;00135;0000-0282;000000000
00135-07228;00135;0000-0282;000000000
00085-07229;00085;0000-0282;000000000
00085-07230;00085;0000-0283;000000000
00085-07231;00085;0000-0283;000000000
00085-07232;00085;0000-0283;000000000
00085-07233;00085;0000-0283;000000000
00085-07234;00085;0000-0283;000000000
00085-07235;00085;0000-0284;000000000
00085-07236;00085;0000-0284;000000000
00085-07237;00085;0000-0284;000000000
00085-07238;00085;0000-0284;000000000
00085-07239;00085;0000-0284;000000000
00085-07240;00085;0000-0285;000000000
00037-07241;00037;0000-0285;000000000
00037-07242;00037;0000-0285;000000000
00037-07243;00037;0000-0285;000000000
00037-07244;00037;0000-0285;000000000
00037-07245;00037;0000-0286;000000000
00037-07246;00037;0000-0286;000000000
00037-07247;00037;0000-0286;000000000
00037-07248;00037;0000-0286;000000000
00037-07249;00037;0000-0286;000000000
00037-07250;00037;0000-0287;000000000
00037-07251;00037;0000-0287;000000000
00037-07252;00037;0000-0287;000000000
00037-07253;00037;0000-0287;000000000
00037-07254;00037;0000-0287;000000000
00165-07320;00165;0000-0300;000000000
00165-07321;00165;0000-0301;000000000
00165-07322;00165;0000-0301;000000000
00165-07323;00165;0000-0301;000000000
00165-07324;00165;0000-0301;000000000
00165-07325;00165;0000-0301;000000000
00165-07326;00165;0000-0302;000000000
00165-07327;00165;0000-0302;000000000
00165-07328;00165;0000-0302;000000000
00165-07329;00165;0000-0302;000000000
00165-07330;00165;0000-0302;000000000
00165-07331;00165;0000-0303;000000000
00165-07332;00165;0000-0303;000000000
00165-07333;00165;0000-0303;000000000
00165-07334;00165;0000-0303;000000000
00165-07335;00165;0000-0303;000000000
00165-07336;00165;0000-0304;000000000
00135-07337;00135;0000-0304;000000000
00135-07338;00135;0000-0304;000000000
00135-07339;00135;0000-0304;000000000
00135-07340;00135;0000-0304;000000000
00135-07341;00135;0000-0305;000000000
00135-07342;00135;0000-0305;000000000
00135-07343;00135;0000-0305;000000000
00135-07344;00135;0000-0305;000000000
00135-07345;00135;0000-0305;000000000
00135-07346;00135;0000-0306;000000000
00135-07347;00135;0000-0306;000000000
00135-07348;00135;0000-0306;000000000
00135-07349;00135;0000-0306;000000000
00085-07350;00085;0000-0306;000000000
00085-07351;00085;0000-0307;000000000
00085-07352;00085;0000-0307;000000000
00085-07353;00085;0000-0307;000000000
00085-07354;00085;0000-0307;000000000
00085-07355;00085;0000-0307;000000000
00085-07356;00085;0000-0308;000000000
00085-07357;00085;0000-0308;000000000
00085-07358;00085;0000-0308;000000000
00085-07359;00085;0000-0308;000000000
00085-07360;00085;0000-0308;000000000
00085-07361;00085;0000-0309;000000000
00085-07362;00085;0000-0309;000000000
00037-07363;00037;0000-0309;000000000
00037-07364;00037;0000-0309;000000000
00037-07365;00037;0000-0309;000000000
00037-07366;00037;0000-0310;000000000
00037-07367;00037;0000-0310;000000000
00037-07368;00037;0000-0310;000000000
00037-07369;00037;0000-0310;000000000
00037-07370;00037;0000-0310;000000000
00037-07371;00037;0000-0311;000000000
00037-07372;00037;0000-0311;000000000
00037-07373;00037;0000-0311;000000000
00037-07374;00037;0000-0311;000000000
00037-07375;00037;0000-0311;000000000
00165-07441;00165;0000-0300;000000000
00165-07442;00165;0000-0301;000000000
00165-07443;00165;0000-0301;000000000
00165-07444;00165;0000-0301;000000000
00165-07445;00165;0000-0301;000000000
00165-07446;00165;0000-0301;000000000
00165-07447;00165;0000-0302;000000000
00165-07448;00165;0000-0302;000000000
00165-07449;00165;0000-0302;000000000
00165-07450;00165;0000-0302;000000000
00165-07451;00165;0000-0302;000000000
00165-07452;00165;0000-0303;000000000
00165-07453;00165;0000-0303;000000000
00165-07454;00165;0000-0303;000000000
00165-07455;00165;0000-0303;000000000
00165-07456;00165;0000-0303;000000000
00165-07457;00165;0000-0304;000000000
00135-07458;00135;0000-0304;000000000
00135-07459;00135;0000-0304;000000000
00135-07460;00135;0000-0304;000000000
00135-07461;00135;0000-0304;000000000
00135-07462;00135;0000-0305;000000000
00135-07463;00135;0000-0305;000000000
00135-07464;00135;0000-0305;000000000
00135-07465;00135;0000-0305;000000000
00135-07466;00135;0000-0305;000000000
00135-07467;00135;0000-0306;000000000
00135-07468;00135;0000-0306;000000000
00135-07469;00135;0000-0306;000000000
00135-07470;00135;0000-0306;000000000
00135-07471;00135;0000-0306;000000000
00085-07472;00085;0000-0307;000000000
00085-07473;00085;0000-0307;000000000
00085-07474;00085;0000-0307;000000000
00085-07475;00085;0000-0307;000000000
00135-07476;00135;0000-0307;000000000
00135-07477;00135;0000-0308;000000000
00135-07478;00135;0000-0308;000000000
00135-07479;00135;0000-0308;000000000
00135-07480;00135;0000-0308;000000000
00135-07481;00135;0000-0308;000000000
00085-07482;00085;0000-0309;000000000
00085-07483;00085;0000-0309;000000000
00037-07484;00037;0000-0309;000000000
00037-07485;00037;0000-0309;000000000
00037-07486;00037;0000-0309;000000000
00037-07487;00037;0000-0310;000000000
00037-07488;00037;0000-0310;000000000
00037-07489;00037;0000-0310;000000000
00037-07490;00037;0000-0310;000000000
00037-07491;00037;0000-0310;000000000
00037-07492;00037;0000-0311;000000000
00037-07493;00037;0000-0311;000000000
00037-07494;00037;0000-0311;000000000
00037-07495;00037;0000-0311;000000000
00037-07496;00037;0000-0311;000000000
00165-07562;00165;0000-0300;000000000
00165-07563;00165;0000-0301;000000000
00165-07564;00165;0000-0301;000000000
00165-07565;00165;0000-0301;000000000
00165-07566;00165;0000-0301;000000000
00165-07567;00165;0000-0301;000000000
00165-07568;00165;0000-0302;000000000
00165-07569;00165;0000-0302;000000000
00165-07570;00165;0000-0302;000000000
00165-07571;00165;0000-0302;000000000
00165-07572;00165;0000-0302;000000000
00165-07573;00165;0000-0303;000000000
00165-07574;00165;0000-0303;000000000
00165-07575;00165;0000-0303;000000000
00165-07576;00165;0000-0303;000000000
00165-07577;00165;0000-0303;000000000
00165-07578;00165;0000-0304;000000000
00135-07579;00135;0000-0304;000000000
00135-07580;00135;0000-0304;000000000
00135-07581;00135;0000-0304;000000000
00135-07582;00135;0000-0304;000000000
00135-07583;00135;0000-0305;000000000
00135-07584;00135;0000-0305;000000000
00135-07585;00135;0000-0305;000000000
00135-07586;00135;0000-0305;000000000
00135-07587;00135;0000-0305;000000000
00135-07588;00135;0000-0306;000000000
00135-07589;00135;0000-0306;000000000
00135-07590;00135;0000-0306;000000000
00135-07591;00135;0000-0306;000000000
00135-07592;00135;0000-0306;000000000
00135-07593;00135;0000-0307;000000000
00135-07594;00135;0000-0307;000000000
00135-07595;00135;0000-0307;000000000
00135-07596;00135;0000-0307;000000000
00135-07597;00135;0000-0307;000000000
00135-07598;00135;0000-0308;000000000
00135-07599;00135;0000-0308;000000000
00135-07600;00135;0000-0308;000000000
00135-07601;00135;0000-0308;000000000
00135-07602;00135;0000-0308;000000000
00135-07603;00135;0000-0309;000000000
00135-07604;00135;0000-0309;000000000
00135-07605;00135;0000-0309;000000000
00037-07606;00037;0000-0309;000000000
00037-07607;00037;0000-0309;000000000
00037-07608;00037;0000-0310;000000000
00037-07609;00037;0000-0310;000000000
00037-07610;00037;0000-0310;000000000
00037-07611;00037;0000-0310;000000000
00037-07612;00037;0000-0310;000000000
00037-07613;00037;0000-0311;000000000
00037-07614;00037;0000-0311;000000000
00037-07615;00037;0000-0311;000000000
00037-07616;00037;0000-0311;000000000
00037-07617;00037;0000-0311;000000000
00284-07671;00284;0000-0298;000000000
00284-07672;00284;0000-0298;000000000
00284-07673;00284;0000-0298;000000000
00284-07674;00284;0000-0299;000000000
00284-07675;00284;0000-0299;000000000
00284-07676;00284;0000-0299;000000000
00284-07677;00284;0000-0299;000000000
00165-07682;00165;0000-0300;000000000
00165-07683;00165;0000-0300;000000000
00165-07684;00165;0000-0301;000000000
00165-07685;00165;0000-0301;000000000
00165-07686;00165;0000-0301;000000000
00165-07687;00165;0000-0301;000000000
00165-07688;00165;0000-0301;000000000
00165-07689;00165;0000-0302;000000000
00165-07690;00165;0000-0302;000000000
00165-07691;00165;0000-0302;000000000
00165-07692;00165;0000-0302;000000000
00165-07693;00165;0000-0302;000000000
00165-07694;00165;0000-0303;000000000
00165-07695;00165;0000-0303;000000000
00165-07696;00165;0000-0303;000000000
00165-07697;00165;0000-0303;000000000
00165-07698;00165;0000-0303;000000000
00165-07699;00165;0000-0304;000000000
00135-07700;00135;0000-0304;000000000
00135-07701;00135;0000-0304;000000000
00135-07702;00135;0000-0304;000000000
00135-07703;00135;0000-0304;000000000
00135-07704;00135;0000-0305;000000000
00135-07705;00135;0000-0305;000000000
00135-07706;00135;0000-0305;000000000
00135-07707;00135;0000-0305;000000000
00135-07708;00135;0000-0305;000000000
00135-07709;00135;0000-0306;000000000
00135-07710;00135;0000-0306;000000000
00135-07711;00135;0000-0306;000000000
00135-07712;00135;0000-0306;000000000
00135-07713;00135;0000-0306;000000000
00135-07714;00135;0000-0307;000000000
00135-07715;00135;0000-0307;000000000
00135-07716;00135;0000-0307;000000000
00135-07717;00135;0000-0307;000000000
00135-07718;00135;0000-0307;000000000
00135-07719;00135;0000-0308;000000000
00135-07720;00135;0000-0308;000000000
00135-07721;00135;0000-0308;000000000
00135-07722;00135;0000-0308;000000000
00135-07723;00135;0000-0308;000000000
00135-07724;00135;0000-0309;000000000
00135-07725;00135;0000-0309;000000000
00135-07726;00135;0000-0309;000000000
00135-07727;00135;0000-0309;000000000
